TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2021-08-04 12:48:50.885 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-04 12:48:51.095 AM,0.558161427788748,0.6936596805355139,0.2623171956497291,0.8627983650862041,0.3251776003537214,0.482227174369557,0.1665554034271263,0.7320676245590017,1.191931729032908,0.5957304563409347,0.4120004964196236,0.845103012818928,0.6204351475749168,-0.0003611948560702385,-0.2206795248819558,0.4993493525300151,0.3788383400263597,-0.5366090741148096,-0.451834016267314,0.2058713051242938,760.7326007326008,796.996336996337,797.3992673992674,747.4358974358975,456.1172161172161,0.106750,-0.010132,1.006165,6.033783,-2.796326,-3.125305,1,1,1,1,1,90.000000
2021-08-04 12:48:51.605 AM,0.6936665727558622,0.873748704629992,0.4174595476871292,0.9864432400309885,0.3359876227965478,0.6141599237217746,0.3609392528589354,0.7926663741427411,1.150830411706657,0.7323269408196147,0.50900688436002,0.9448175581420071,0.6713932448848302,-0.01399719754863509,-0.1748241529849497,0.526667014894299,0.3793239567633886,-0.5404219855599328,-0.452157379681114,0.2725002291417057,655.5677655677656,788.5347985347986,797.3992673992674,672.4908424908425,471.4285714285714,0.085266,-0.015747,1.012329,5.704803,9.570312,1.966400,1,1,1,1,1,90.000000
2021-08-04 12:48:51.784 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2021-08-04 12:48:52.095 AM,0.8029921007855113,0.9113676097647109,0.834131261307423,1.09996508001118,0.2688591600619073,0.61520399604263,0.7286253374205399,0.7756457256431473,1.099051942289528,0.7347341656243468,0.7454327251404845,0.8518612560519754,0.688050519040551,0.002340744789586955,-0.1357195199741888,0.5719780048170288,0.402364319386484,-0.4734275327700546,-0.5061503665319075,0.2844979585759825,851.7948717948718,787.3260073260074,798.6080586080586,818.3516483516484,1048.021978021978,0.001099,0.001343,1.009155,6.572113,-1.091614,-0.433655,1,1,1,1,1,90.000000
2021-08-04 12:48:52.596 AM,0.9471396750564542,0.7730392279690032,1.071091602894291,1.196406174003539,0.2975237630150934,0.4085425139824132,0.9153234443024878,0.8945516339496037,1.050992461265793,0.7293548330692998,0.7768828533593646,0.8456243975326685,0.6505185432611338,-0.0257797352242436,-0.0654483268114979,0.6138392809482586,0.1888182621903373,-0.4571235187802007,-0.4964397584934208,0.1467623295736713,722.0512820512821,793.7728937728938,786.9230769230769,732.1245421245421,375.5311355311355,-0.013977,0.000610,1.012939,5.749664,-2.542114,-2.220612,1,1,1,1,1,90.000000
2021-08-04 12:48:53.095 AM,0.9008248971908414,0.3855380453892738,1.038186703915585,0.7259732690175463,0.07511455124421861,0.1550456402481781,0.8589122976914937,0.4789517675685745,0.5134570822304619,0.427680504369552,0.776508437764882,0.5557075961370077,0.2200659612639929,-0.06614555945473019,-0.0216735339493085,0.5340596300674023,0.1020020650559269,-0.4672149830571815,-0.5366400263421861,0.3381592846584959,755.0915750915751,761.1355311355312,783.2967032967033,751.0622710622711,779.2673992673992,-0.021973,0.004822,1.015076,6.744080,-2.272949,-2.661743,1,1,1,1,1,90.000000
2021-08-04 12:48:53.598 AM,0.688884013854177,1.425812841424526,0.8309423280838769,0.503651436634267,0.1774834050893182,0.403469839420008,0.5866164174430409,0.3800552380405635,0.8600887353234483,0.09854277893699551,0.7077969405134198,0.7852658225374912,0.5205312315687509,-0.1394531160261303,0.0942418665959092,0.4222301626817403,0.1027185119361257,-0.4079933506175502,-0.4178143279681643,0.1544261651056697,820.7692307692308,793.7728937728938,794.5787545787546,807.4725274725275,1407.032967032967,-0.027283,0.005188,1.009949,5.637512,-4.822540,-2.071075,1,1,1,1,1,90.000000
2021-08-04 12:48:54.096 AM,0.769195475381993,1.957083488124704,0.2859671645206713,0.5484428734440955,0.1304755531109364,0.6458663834297327,-0.1516056370689779,0.3500543903895828,0.8870785438982554,0.1987516130759131,0.4835450837992762,0.7852658225374912,0.5039955798998731,-0.08167566063824865,0.1032905309818905,0.37191049520372,0.1450475098276409,-0.3489566122954775,-0.309844331659084,0.1340412661550466,901.7582417582418,802.6373626373627,796.996336996337,827.6190476190476,956.1538461538462,-0.048401,-0.000183,1.041748,5.061798,9.338531,-2.945862,1,1,1,1,1,90.000000
2021-08-04 12:48:54.318 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
